id,name,host_id,host_name,neighbourhood,neighbourhood_group,latitude,longitude,room_type,price,minimum_nights,reviews_per_month,number_of_reviews,last_review,calculated_host_listings_count,availability_365
8.42E+17,ONE 9 FIVE Very High Floor: Rare Gem Luxury Condo,34533730,SmileStay,"Khet Huai Khwang, Krung Thep Maha Nakhon, Thailand",Huai Khwang,13.7570969,100.5684863,Entire home/apt,,10,0.45,7,5/21/2024,8,110
8.46E+17,Riverfront house for rent/Chao phraya river house,504579591,P.K.,"Khet Dusit, Krung Thep Maha Nakhon, Thailand",Dusit,13.7770109,100.5026439,Entire home/apt,7019,1,0.89,13,6/19/2024,2,337
8.42E+17,Serviced Apartment - weekly,504408777,Chai,"Khet Bang Na, Krung Thep Maha Nakhon, Thailand",Bang Na,13.66365809,100.6119834,Entire home/apt,650,5,0.74,11,6/4/2024,1,116
8.42E+17,Sleep 8 homey Apartment Ramkhamheang-Airport,51709028,Nata,"Khet Saphan Sung, Krung Thep Maha Nakhon, Thailand",Saphan Sung,13.76017508,100.6844686,Entire home/apt,3499,2,0.2,2,4/21/2024,6,334
8.42E+17,ห้องพักluxury สุขุมวิท ใกล้bts พระโขนง,504083248,Jassica,"Khet Watthana, Krung Thep Maha Nakhon, Thailand",Vadhana,13.71538854,100.5918275,Private room,,3,0.53,7,11/14/2023,1,0
8.46E+17,UTD Apartment Sukhumvit #807,12884020,Yair,,Suanluang,13.71107,100.6091,Private room,959,28,,0,,17,269
8.46E+17,New！Sale! On Nut's tallest/loft/ pool/gym/BTS 300m,341188013,Kara,,Khlong Toei,13.70782971,100.597548,Entire home/apt,,28,0.08,1,5/25/2023,61,365
8.42E+17,4 Beds-Small Room With Shared Bathroom (No Window),50028176,Phak,,Bang Rak,13.7294809,100.5197257,Shared room,1040,2,,0,,8,365
8.42E+17,Spacious & cozy home w/ rooftop patio 700m to BTS,28067582,Jessica,"Khet Phra Khanong, Krung Thep Maha Nakhon, Thailand",Phra Khanong,13.70126011,100.6105736,Entire home/apt,760,7,0.08,1,7/5/2023,1,46
8.46E+17,S1 Place standard room,34168840,Supacharee,,Chatu Chak,13.812597,100.5634799,Entire home/apt,700,6,1.16,17,6/16/2024,3,252
8.46E+17,67sqm 5min to BTS On Nut 2 bedroom 年租/半年租/中文房東,42894383,Yiyan,,Phra Khanong,13.7030887,100.5997096,Entire home/apt,1288,90,0.22,3,9/27/2023,9,311
8.42E+17,70s Townhouse Master: Authentic Bangkok Comfort,1927968,Evan,"Bangkok, Krung Thep Maha Nakhon, Thailand",Sathon,13.7205476,100.5469704,Entire home/apt,720,1,2.34,37,5/13/2024,49,358
8.43E+17,素坤逸高级公寓，配套奢华，无敌湄南河景观，楼下泰国本地美食街,94899359,Renee,,Vadhana,13.71068972,100.6030502,Entire home/apt,2250,29,,0,,13,87
8.43E+17,市中心的高级公寓/靠近PhromPhong轻轨站,504448121,Kai,,Vadhana,13.7354119,100.5674341,Entire home/apt,1600,20,0.78,12,5/12/2024,2,132
8.46E+17,40sqm Cozy home in local street/ratchada/rama9中文房東,42894383,Yiyan,,Din Daeng,13.770513,100.5699503,Entire home/apt,917,29,2.24,35,4/2/2024,9,97
8.47E+17,27sq.m Jellyfish in Bangna (Si Iam MRT.),72856031,Noom,"Khet Bang Na, Krung Thep Maha Nakhon, Thailand",Bang Na,13.664129,100.6503,Entire home/apt,1119,30,0.21,2,12/15/2023,4,365
8.47E+17,The Capital I Central World I MBK I Siam Paragon,505293595,Wilasinee,"Khet Din Daeng, Krung Thep Maha Nakhon, Thailand",Din Daeng,13.75753825,100.5572809,Entire home/apt,1027,28,0.18,2,9/18/2023,1,272
8.46E+17,1bedroom duplex condo near BTS On Nut station,176113844,Hina,"Khet Phra Khanong, Krung Thep Maha Nakhon, Thailand",Phra Khanong,13.70082143,100.604313,Entire home/apt,,1,,0,,1,0
8.46E+17,"15​minutes near BTS Punnawithi, Bangkok",505166526,Sirinun,"Khet Phra Khanong, Krung Thep Maha Nakhon, Thailand",Phra Khanong,13.69158988,100.6142447,Private room,700,26,0.85,8,2/22/2024,2,298
8.47E+17,#1-STEP BTS On-Nut! Best Location 2Bed& SkyView!,472438950,Theo,"Khet Watthana, Krung Thep Maha Nakhon, Thailand",Vadhana,13.7062851,100.601679,Entire home/apt,450,24,0.45,7,4/24/2024,1,61
8.47E+17,靠近mrt rama9 / 近火车夜市/曼谷中心一室一厅舒适公寓,18699637,Wilson,,Ratchathewi,13.7549122,100.5642749,Entire home/apt,1557,28,0.52,4,6/2/2024,41,166
8.47E+17,25days!New!Bang Phlat MRT 600m/swiming pool/gym,201677068,Curry,,Bang Phlat,13.789374,100.503508,Entire home/apt,800,25,0.14,2,1/31/2024,226,329
8.47E+17,1 Capsule in a 12 Bed Mixed Dorm,473936779,Khaosan Social,,Phra Nakhon,13.7602568,100.4986161,Shared room,460,1,0.07,1,3/26/2023,8,187
8.47E+17,Heart of Chatuchak4,485783014,Phunnaras,,Chatu Chak,13.81087236,100.5636893,Private room,490,3,0.93,14,6/22/2024,5,311
8.46E+17,1BR Twin Suit 2ppl/Surasak BTS Sathorn/Pool /WIFI,341188013,Kara,,Sathon,13.70839373,100.5260965,Entire home/apt,1000,1,1.02,15,1/28/2024,61,362
8.47E+17,"1 bedroom 1 bathroom Sukhumvit 16, Asoke.",45817527,Jean Charles,"Khet Khlong Toei, Krung Thep Maha Nakhon, Thailand",Khlong Toei,13.72512121,100.5618397,Entire home/apt,830,30,0.5,7,6/8/2024,20,302
8.47E+17,Studio 28sqm - Sukhumvit 16 Asok,45817527,Jean Charles,"Khet Khlong Toei, Krung Thep Maha Nakhon, Thailand",Khlong Toei,13.72492744,100.5618489,Entire home/apt,730,29,,0,,20,298
8.46E+17,4 BR 250 m from BTS near DMK,185142785,Sunisa,"Khet Bang Khen, Krung Thep Maha Nakhon, Thailand",Bang Khen,13.8827057,100.5988618,Entire home/apt,2196,2,1.61,17,6/8/2024,1,329
8.47E+17,WannaB hostel room 1,16031376,Supanut,"Khet Phra Nakhon, Krung Thep Maha Nakhon, Thailand",Phra Nakhon,13.74247318,100.4953307,Private room,,1,,0,,4,364
8.46E+17,曼谷市区公园旁/近国家体育馆/家具家电配备/拎包入住,139189243,Hana,,Bang Kapi,13.75751155,100.627459,Entire home/apt,718,20,0.18,2,5/20/2024,73,314
8.46E+17,loft •复式 公寓整体出租！温 馨舒适 | 泳池 | 市中心,139189243,Hana,,Sathon,13.71426319,100.5209763,Entire home/apt,1100,1,0.72,11,6/20/2024,73,363
8.47E+17,R402 / 10 Mins to MRT/Great Area,179295136,Chieanchai,"Dindang, Bangkok, Thailand",Din Daeng,13.77289,100.57046,Entire home/apt,726,2,0.55,8,4/26/2024,38,364
8.47E+17,5 BR Suite with Living Room,477497744,Vichak,,Suanluang,13.70914124,100.6127208,Private room,,1,0.19,2,1/19/2024,7,322
8.46E+17,"River view, Stylish, Top location",1407907,Nicha,"Khet Bang Rak, Krung Thep Maha Nakhon, Thailand",Bang Rak,13.7207,100.51756,Entire home/apt,2547,2,4.69,73,6/18/2024,8,223
8.47E+17,NANA广场/市中心精品大两居室/四面佛/暹罗商圈,344327171,Alice,,Ratchathewi,13.75005652,100.5565749,Entire home/apt,2211,1,0.37,5,3/12/2024,74,340
8.47E+17,Spacious 3 Bedroom House in Central Bangkok,164234035,Steven,,Vadhana,13.71983249,100.5879626,Entire home/apt,,1,,0,,8,0
8.47E+17,《潤澤莊園》一居小套型Bangkok曼谷亞洲公寓設計大獎歐美風格辉煌新商业区拉差达火車夜市代購街,304429745,Tian,,Huai Khwang,13.7716661,100.5797337,Private room,680,28,0.15,2,5/19/2024,13,365
8.46E+17,Ekamai高楼公寓/步行至bts /铜锣酒吧 美食/免费接机,215327582,Gigi,,Vadhana,13.73254809,100.5871931,Entire home/apt,1950,2,2.44,38,6/3/2024,13,70
8.47E+17,MIQ_home901/Asok BTS/Resort Pool/12pax/1000MbWifi,35082871,Ed,"Khet Khlong Toei, Krung Thep Maha Nakhon, Thailand",Khlong Toei,13.72742801,100.5613067,Entire home/apt,5970,2,1.46,21,4/4/2024,53,182
8.46E+17,"曼谷零碳住宅,三露天泳池,大型健身房,台球室,足球场,瑜伽室,桑拿房等一应俱全",342113311,George,,Bang Na,13.67311338,100.6045722,Entire home/apt,,30,0.64,9,6/7/2024,44,0
8.47E+17,1BR near Iconsiam Rooftop infinity pool & sky gym,21393261,SiamLife,,Khlong San,13.72071751,100.5060438,Entire home/apt,2000,80,,0,,25,269
8.47E+17,incredible 2bath infinitypool,473454250,Morri,,Phaya Thai,13.76396877,100.5437849,Entire home/apt,5857,5,1.03,16,3/26/2024,14,89
8.47E+17,曼谷《天使之城》一居室亚洲公寓设计大奖欧美风格拉差达火车夜市新商业圈辉煌代购街,226819828,Muay,,Huai Khwang,13.7717891,100.5808057,Private room,860,28,0.08,1,6/22/2023,20,365
8.47E+17,Spacious & Central 1bed Thonglor!,500256266,Nakita,,Vadhana,13.73622292,100.5823788,Entire home/apt,1222,2,1.54,24,5/9/2024,4,340
8.47E+17,A unique hotel Bangkok Thailand,503475942,Alexander Hotel,,Bang Kapi,13.75538639,100.6135443,Private room,2665,1,,0,,2,44
8.52E+17,52-IDEO Rama9 - Asoke-mrt尚泰机场快线joddfairs高层全新单间包月出租,479841137,季,,Huai Khwang,13.7568,100.56973,Entire home/apt,926,28,0.38,2,5/3/2024,30,115
8.47E+17,A duplex apartment in Sathorn,297609004,Chuly,,Sathon,13.7168878,100.5335227,Private room,1950,30,0.27,2,2/1/2024,1,326
8.52E+17,43-rama9-单间尚泰joddfairs莲花超市RCA高速宽带,479841137,季,,Huai Khwang,13.75647,100.56575,Entire home/apt,960,28,0.21,3,3/30/2024,30,332
8.47E+17,Monthly Hotel in Ramkhamhaeng,284091244,Ajay,,Wang Thong Lang,13.7636666,100.6154103,Private room,1215,5,,0,,1,365
8.52E+17,Apartment Room with pool,270928967,Kaem,,Phra Khanong,13.68285323,100.6333425,Entire home/apt,1400,1,,0,,7,91
8.47E+17,Deluxe 2 BR / BTS Sukhumvit46 / Phrakhanong / 311,501800171,Sursilp,,Khlong Toei,13.71341,100.58892,Private room,,1,1.78,27,2/19/2024,10,171
8.52E+17,Boxpackers Pratunam (Family room for 6 peoples),25942698,Nuttakrit,,Ratchathewi,13.7543629,100.5370409,Private room,4714,1,0.09,1,7/20/2023,1,171
8.47E+17,Sale! BTS On Nut/Sukhumvit 87/loft/pool/gym/wifi,201677068,Curry,,Phra Khanong,13.70130062,100.6023339,Entire home/apt,1614,1,1.55,15,2/15/2024,226,361
8.52E+17,Thonburi Haus | No.3 | 2 min to Iconsiam & BTS,64546996,Sarun,,Khlong San,13.71875945,100.5084983,Private room,900,1,0.23,3,4/20/2024,4,365
8.47E+17,Loft!  1BR 2ppl/SurasakBTS Sathorn/free WIFI/ Pool,201677068,Curry,,Sathon,13.70865318,100.5262886,Entire home/apt,1143,1,0.47,6,5/16/2024,226,365
8.52E+17,KnightBridgeSpace - Ratchayothin,506359655,Sakdipat,,Chatu Chak,13.82544,100.56408,Entire home/apt,1531,180,0.07,1,4/15/2023,1,364
8.47E+17,Deluxe 2 BR / BTS Sukhumvit46 / Phrakhanong / 414,501800171,Sursilp,,Khlong Toei,13.71298053,100.5910669,Entire home/apt,1700,1,0.67,10,1/5/2024,10,334
8.52E+17,Luxury Brand New! 1BR Condo/High Fl/BTS_PhromPhong,110723438,Idan,"Watthana, Krung Thep Maha Nakhon, Thailand",Vadhana,13.73372,100.57032,Entire home/apt,,30,0.42,6,4/16/2024,3,1
8.48E+17,Superior 2BR / BTS Sukhumvit46 / Phrakhanong / 206,501800171,Sursilp,,Khlong Toei,13.7129541,100.5908319,Entire home/apt,1640,1,2.35,35,3/6/2024,10,282
8.48E+17,2PPL !Condo near Asok/SukhumvitBTS! Free Pool&WIFI,485536928,Lucas,,Khlong Toei,13.7356367,100.5577985,Entire home/apt,1690,1,2.14,32,3/15/2024,49,359
8.52E+17,4 Deluxe Room Crystal Pool View!,240603715,Sasikarn,,Suanluang,13.70832554,100.6122736,Private room,,1,0.36,5,8/9/2023,43,363
8.48E+17,Comfy and affordable apartment,380490348,Molly,"Khet Watthana, Krung Thep Maha Nakhon, Thailand",Vadhana,13.7347304,100.601734,Entire home/apt,1100,3,0.71,11,4/30/2024,28,335
8.52E+17,New! Gateway/Bangkok University 1BR2PPL near BTS,341188013,Kara,,Khlong Toei,13.716857,100.581243,Entire home/apt,,30,0.17,2,5/1/2024,61,344
8.48E+17,1br/Free pool&gym/WIFI-Asok/SukhumvitBTS! 2PP,485536928,Lucas,,Khlong Toei,13.7348564,100.5579603,Entire home/apt,1495,1,0.52,8,8/11/2023,49,359
8.48E+17,湄南河畔高级公寓，房间内湄南河景观尽收眼底，临近icon siam,94899359,Renee,,Khlong San,13.71486273,100.5052212,Entire home/apt,1350,20,0.26,1,3/5/2024,13,90
8.52E+17,The 9 Residence Hotel Standard King Room,506370923,Kaewjai,"Khet Suan Luang, Krung Thep Maha Nakhon, Thailand",Suanluang,13.74870336,100.637075,Private room,,1,0.77,5,2/11/2024,6,365
8.48E+17,湄南河畔高级公寓，21楼房间内看湄南河景尽收眼底，近icon siam,94899359,Renee,,Khlong San,13.71525964,100.5053738,Entire home/apt,1350,29,0.26,1,3/3/2024,13,180
8.48E+17,โรงเเรม เดอลักซ์ กรุงเทพ,501602512,ยิ่งลักษณ์,,Ratchathewi,13.75470599,100.5395891,Private room,,1,,0,,5,364
8.52E+17,Romantic Vacation Apartment 浪漫度假1329,325788794,海进,,Bang Phlat,13.79824272,100.5071569,Entire home/apt,480,30,0.14,2,3/31/2024,30,270
8.48E+17,โรงเเรม เดอลักซ์ กรุงเทพ,501602512,ยิ่งลักษณ์,,Ratchathewi,13.75546725,100.5386217,Private room,,1,,0,,5,364
8.52E+17,月租低价thonglo49巷豪华超大一室带浴缸BTS六百米可步行到三美泰医院,96245578,文,,Vadhana,13.735756,100.5770877,Entire home/apt,1520,25,1,1,6/19/2024,18,220
8.48E+17,Condominium near kmutt univ.,433697727,Tanawan,,Thung khru,13.65425273,100.498336,Entire home/apt,1500,2,0.08,1,7/2/2023,2,360
8.52E+17,月租特惠曼谷silom、Chula、samyan站网红泳池公寓两房一卫近像素大厦等景点,96245578,文,"Khet Bang Rak, Krung Thep Maha Nakhon, Thailand",Bang Rak,13.73021,100.52065,Entire home/apt,1998,25,1.51,12,4/22/2024,18,174
8.48E+17,Great Stay 37sqm MRT Sutthisan,309401240,Atchara,,Huai Khwang,13.79262254,100.5864431,Private room,1005,2,0.36,5,6/4/2024,13,89
8.52E+17,You're very welcome to my place.,506350641,Mark,,Ratchathewi,13.76076,100.5403,Entire home/apt,900,1,5.06,75,6/13/2024,2,115
8.52E+17,S4-素坤逸 高端公寓 临近 BTS 300米 天台酒吧,253787977,Selina,,Phra Khanong,13.70224381,100.6056288,Entire home/apt,1560,1,0.42,6,10/24/2023,60,362
8.52E+17,S4-Sukhumvit condo near BTS  250m  Sky Bar中文房东,253787977,Selina,,Phra Khanong,13.70230718,100.6033306,Entire home/apt,1439,1,0.87,2,5/4/2024,60,362
8.52E+17,Khaosan DD BKK Classic,31015834,Natha,,Phra Nakhon,13.7595544,100.497455,Private room,,1,0.22,3,2/14/2024,50,365
8.48E+17,2bed room apartment,505458338,Kris,"Prawet, Bangkok, Thailand",Pra Wet,13.67511682,100.6478307,Entire home/apt,1457,3,1.23,18,6/23/2024,1,300
8.52E+17,4 Bedroom Scenery Garden View!,240603715,Sasikarn,,Suanluang,13.70930833,100.6124924,Private room,,1,0.21,3,1/15/2024,43,362
8.52E+17,- Hyde Sukhumvit 11 - Glamorous Design -,501920630,LeFoyer,,Vadhana,13.74229162,100.5560714,Entire home/apt,1700,5,0.34,5,5/24/2024,91,171
8.48E+17,shared house 1 double bedroom & 3 cats,503786022,Nattanicha,,Bueng Kum,13.81058309,100.6489194,Private room,1890,1,0.13,2,12/17/2023,1,365
8.48E+17,【曼谷市区700平网红度假泳池别墅】特价门票/旅行路线规划/入住3晚以上免费接机一次/近超市地铁口,138263605,Yan,"Khet Bang Sue, Krung Thep Maha Nakhon, Thailand",Bang Sue,13.83164,100.53002,Entire home/apt,20179,1,0.21,3,12/11/2023,2,297
8.52E+17,26F - Hyde Sukhumvit 11 - High Floor Hyper View -,501920630,LeFoyer,,Vadhana,13.74219962,100.5556724,Entire home/apt,1700,5,1.39,19,5/3/2024,91,176
8.48E+17,"Very close to BTS Nana, Cozy, 1Bd 1Bath",484194636,La Petite Salil,"Khet Watthana, Krung Thep Maha Nakhon, Thailand",Vadhana,13.74229604,100.5573334,Private room,,1,,0,,1,363
8.48E+17,SO Common : A room on Silom Rd.,227784412,Bank,"Khet Bang Rak, Krung Thep Maha Nakhon, Thailand",Bang Rak,13.72561123,100.5209226,Entire home/apt,821,1,1.63,25,6/1/2024,51,176
8.52E+17,Bkk/BTS Surasak/温馨公寓/免费泳池/健身房/WIFI/免费停车,260093182,Hoha,,Sathon,13.71617145,100.5337681,Entire home/apt,,1,0.2,3,7/29/2023,28,364
8.52E+17,คอนโดติดตลาดกลางคืนใจกลางพระราม9,337331985,Kaka,,Huai Khwang,13.75523654,100.5729237,Entire home/apt,1500,20,,0,,3,365
8.48E+17,30days! AirportLink Sukhumvit NANA MaxValu 2BR(4P),52161947,Noons,"Khet Ratchathewi, Krung Thep Maha Nakhon, Thailand",Ratchathewi,13.7503004,100.5555028,Entire home/apt,1811,2,2.64,40,6/14/2024,125,365
8.52E+17,Bkk/BTS Surasak/温馨公寓001/免费泳池/健身房/WIFI/免费停车,260093182,Hoha,,Sathon,13.7158,100.53299,Entire home/apt,,1,0.07,1,4/11/2023,28,364
8.52E+17,1BR Luxury Apartment @ BTS Ekkamai 300m [E],505922892,Clarence,"Khet Khlong Toei, Krung Thep Maha Nakhon, Thailand",Khlong Toei,13.71678223,100.5822513,Entire home/apt,1831,3,,0,,2,364
8.48E+17,Feel@Home,27191794,Anchalee,"Khet Yan Nawa, Krung Thep Maha Nakhon, Thailand",Yan na wa,13.68973736,100.5343038,Entire home/apt,1120,31,0.08,1,6/14/2023,1,365
8.49E+17,Studio Apartment,492013885,Sreejesh,,Khlong Toei,13.73825734,100.5524081,Private room,,1,,0,,33,237
8.52E+17,Super Luxurious 1BR Apartment near Siam [C],505922892,Clarence,,Phaya Thai,13.79190595,100.5426826,Entire home/apt,2428,1,0.08,1,7/2/2023,2,364
8.49E+17,Modern Studio Flat in Thonglor,434168399,Krittika,,Vadhana,13.73707175,100.57886,Entire home/apt,1982,1,0.14,2,3/25/2024,185,365
8.52E+17,1 Superior double room near Nana,481873202,Kctraveltourasia,,Pom Prap Sattru Phai,13.74120561,100.5152012,Private room,,1,,0,,7,365
8.49E+17,Unique designed cosy room balcony 5 mins Sathorn,156431572,Supawan,"Khet Sathon, Krung Thep Maha Nakhon, Thailand",Sathon,13.70773,100.52838,Private room,551,2,1.36,21,5/21/2024,3,363
8.49E+17,Modern 2 Bedrooms apartment in,434168399,Krittika,,Vadhana,13.73701358,100.5789116,Entire home/apt,5250,1,,0,,185,365
8.52E+17,全新!曼谷CBD高端公寓/350米rama9地铁站/空中泳池/火车夜市/一房/18ft城市夜景,260093182,Hoha,,Huai Khwang,13.75547,100.56909,Entire home/apt,1355,7,0.16,2,6/17/2023,28,364
8.52E+17,全新!曼谷CBD高端公寓/350米rama9地铁站/空中泳池/火车夜市/一房/45ft城市夜景/,260093182,Hoha,,Huai Khwang,13.75600067,100.5692838,Entire home/apt,1811,7,,0,,28,352
8.49E+17,Luxury 180-degree-view 2br Condo,323158,Sue,,Bang Na,13.66661,100.60322,Entire home/apt,2000,30,,0,,1,365
8.52E+17,全新!曼谷CBD高端公寓/350米rama9地铁站/空中泳池/火车夜市/一房/58ft城市夜景/,260093182,Hoha,,Huai Khwang,13.75730908,100.5673901,Entire home/apt,,7,,0,,28,364
8.49E+17,HaveARest99,38882087,Tra,,Samphanthawong,13.73570088,100.5116684,Private room,1359,1,,0,,1,178
8.49E+17,25days!New!Bang Phlat MRT 600m/swiming pool/gym,314945555,Nana,,Bang Phlat,13.789312,100.50355,Entire home/apt,847,25,0.41,1,4/14/2024,74,329
8.49E+17,25days!New!Bang Phlat MRT 600m/swiming pool/gym,314945555,Nana,,Bang Phlat,13.789591,100.503673,Entire home/apt,800,25,0.13,1,11/7/2023,74,329
8.49E+17,NANA酒吧街/火车夜市/四面佛商圈/ 单卧/中文接待,276781306,Alex,,Ratchathewi,13.7503004,100.5555028,Entire home/apt,935,1,0.85,9,4/30/2024,61,361
8.49E+17,【温馨两居室】伦披尼公园/主干道CBD/俯瞰城市绿肺/泳池健身房,276781306,Alex,,Ratchathewi,13.75116432,100.5560181,Entire home/apt,1560,1,0.46,7,7/30/2023,61,360
8.52E+17,Private Deluxe NO.1 @ Baan Dinso,17057569,Baan Dinso,"Khet Phra Nakhon, Krung Thep Maha Nakhon, Thailand",Phra Nakhon,13.75508752,100.5009073,Private room,1887,1,1.08,3,5/15/2024,3,358
8.49E+17,【温馨一居】火车夜市/NANA酒吧街/四面佛商圈,276781306,Alex,,Ratchathewi,13.7503004,100.5555028,Entire home/apt,935,1,0.33,5,5/1/2023,61,361
8.49E+17,2 Beds/Lumpini Park/Central World/Siam,276781306,Alex,,Ratchathewi,13.7503004,100.5555028,Entire home/apt,1560,1,1.05,16,2/28/2024,61,360
8.52E+17,Private Twin Room Shared Bathroom @ Baan Dinso,17057569,Baan Dinso,,Phra Nakhon,13.75632306,100.501371,Private room,1611,1,,0,,3,364
8.52E+17,Unique Cozy near Thong Lor 2 Big Bedroom,506433087,Lin,"Khet Watthana, Krung Thep Maha Nakhon, Thailand",Vadhana,13.7373081,100.584036,Private room,,2,,0,,1,0
8.49E+17,S1 Place standard room + sofa,34168840,Supacharee,,Chatu Chak,13.81362108,100.5645837,Entire home/apt,750,6,1.12,17,6/15/2024,3,289
8.52E+17,201 View Dee Airport .Residence,503520069,Lin Lin,"Khet Lat Krabang, Krung Thep Maha Nakhon, Thailand",Lat Krabang,13.72036,100.756375,Private room,886,1,2.88,44,6/12/2024,7,364
8.52E+17,Spacious and central 1 bedroom!,500256266,Nakita,,Vadhana,13.73643664,100.5846102,Entire home/apt,2888,3,0.27,4,10/8/2023,4,359
8.49E+17,"40th Floor Work Space Views, Airport Pickup",122824264,Tony,"Khet Khlong Toei, Krung Thep Maha Nakhon, Thailand",Vadhana,13.71426842,100.5931468,Entire home/apt,1597,25,0.87,12,5/23/2024,24,272
8.52E+17,Sale! BTS On Nut/Sukhumvit 87/loft/pool/gym/wifi,201677068,Curry,,Phra Khanong,13.70062963,100.6025475,Entire home/apt,1614,1,1.12,17,1/21/2024,226,361
8.52E+17,Sale! BTS On Nut/Sukhumvit 87/loft/pool/gym/wifi,487618699,Yang,,Phra Khanong,13.70261392,100.602558,Entire home/apt,1629,1,1.75,26,5/12/2024,49,361
8.49E+17,Do Dee cafe Bangkok,109522007,Jureeporn,,Phasi Charoen,13.7271338,100.4541715,Private room,650,1,,0,,3,365
8.52E+17,1BR Twin Suit 2ppl/Surasak BTS Sathorn/Pool /WIFI,487618699,Yang,,Sathon,13.7113882,100.519119,Entire home/apt,1000,1,1.44,21,6/19/2024,49,356
8.49E+17,Luxurious living in the heart of Bangkok,72097387,Nattaya,,Ratchathewi,13.7602405,100.5350492,Entire home/apt,2130,25,,0,,2,135
8.52E+17,บ้านNiJi,55049047,Nipa,,Saphan Sung,13.77186,100.71492,Entire home/apt,392,1,0.17,1,1/4/2024,1,239
8.49E+17,浮响二曼谷市中心高级公寓 高速wifi 300米到地铁 RCA,157804575,Chang,,Ratchathewi,13.75486406,100.5630188,Entire home/apt,1400,25,0.15,2,12/20/2023,45,364
8.53E+17,24Sqm On Nut 17 Lane 16,397215169,Yair,,Suanluang,13.72334927,100.6167611,Entire home/apt,,28,,0,,3,364
8.53E+17,市中心两卧两卫高层/地铁旁5分钟/连住送接送机/寄存行李/四面佛/大皇宫/火车夜市/T21购物中心,27721148,Lily,,Vadhana,13.74096751,100.555778,Entire home/apt,2457,1,8.78,130,6/26/2024,35,64
8.49E+17,曼谷《平安居》 A一卧一卫小户型亞洲設計大獎歐美風格輝煌新商業園網紅拉差達火車夜市,226819828,Muay,,Huai Khwang,13.77262026,100.5811788,Entire home/apt,869,30,0.24,1,2/26/2024,20,364
8.53E+17,市中心两卧两卫公寓/中国房东/地铁步行5分钟/连住送接机/寄存行李/四面佛/火车夜市/T21购物中心,27721148,Lily,,Vadhana,13.74344177,100.5556262,Entire home/apt,2457,1,2.94,41,6/18/2024,35,64
8.49E+17,fantasy joddfairGtower 2bed2bath,463798933,Li Wei,,Phaya Thai,13.76404222,100.5453004,Entire home/apt,4698,2,1,12,6/20/2024,12,180
8.53E+17,- Hyde Sukhumvit 11 - Lovely Design - BTS NANA,501920630,LeFoyer,,Vadhana,13.74270056,100.5556776,Entire home/apt,1600,5,1.43,22,5/19/2024,91,178
8.50E+17,宽敞一卧公寓/免费泳池GYM/中国房东/连住送接机/BTS地铁旁/直达暹罗/四面佛/火车夜市/大皇宫,27721148,Lily,,Khlong Toei,13.72217552,100.5807343,Entire home/apt,1403,1,6.31,97,6/27/2024,35,79
8.53E+17,长租优惠《天客居》一居小套型曼谷新商业区网红火车夜市亚洲公寓设计大奖欧美风格门口星巴克,226819828,Muay,,Huai Khwang,13.7715201,100.5800606,Private room,859,28,,0,,20,364
8.50E+17,- Hyde Sukhumvit 11 - Glamorous Design - BTS NANA,501920630,LeFoyer,,Vadhana,13.74381148,100.557538,Entire home/apt,1700,5,0.15,1,12/11/2023,91,172
8.53E+17,17.皇权免税店大皇宫摩天轮夜市,205008955,Moon,,Bang Kho laen,13.70031099,100.51729,Entire home/apt,790,28,0.39,6,4/28/2024,40,331
8.53E+17,公寓在市中心 近地铁rama9/火车夜市/高速wifi,337331985,Kaka,,Huai Khwang,13.75649427,100.568132,Entire home/apt,1400,20,,0,,3,365
8.50E+17,Deluxe 25sqm Private Retreat Steps from BTSChitlom,457855942,Cape House Bangkok,"Khet Pathum Wan, Krung Thep Maha Nakhon, Thailand",Parthum Wan,13.74035366,100.5428391,Entire home/apt,2700,1,1.16,17,6/2/2024,5,318
8.53E+17,公寓在市中心 近地铁rama9/火车夜市/RCA/高速wifi26,337331985,Kaka,,Huai Khwang,13.75512037,100.5668587,Entire home/apt,,20,,0,,3,365
8.53E+17,- Hyde Sukhumvit 11 - Charming Design - BTS NANA -,501920630,LeFoyer,,Vadhana,13.74285149,100.5568922,Entire home/apt,1700,5,0.62,9,5/6/2024,91,165
8.50E+17,- Hyde Sukhumvit 11 - Lovely Design - BTS NANA,501920630,LeFoyer,,Vadhana,13.74379096,100.5554376,Entire home/apt,1600,5,0.62,2,6/10/2024,91,177
8.53E+17,19F- Hyde Sukhumvit 11 - High Floor View - NANA,501920630,LeFoyer,,Vadhana,13.74282873,100.5554987,Entire home/apt,1700,5,1.42,21,4/18/2024,91,173
8.53E+17,- Hyde Sukhumvit 11 - Lovely Design - BTS NANA,501920630,LeFoyer,,Vadhana,13.74461948,100.5555737,Entire home/apt,1700,5,1.11,15,4/8/2024,91,178
8.53E+17,"Unique luxury stay BKK, The Aftermoon - Moonlight",67018311,Rachata,"Khet Bang Rak, Bangrak, Bangkok, Thailand",Bang Rak,13.72087358,100.5155878,Entire home/apt,3957,2,2.12,31,6/23/2024,2,199
8.50E+17,Mr.pu house dmk airport,44158152,Kettsiam,"Sai Mai, Bangkok, Thailand",Sai Mai,13.9226489,100.643599,Private room,629,1,0.4,6,6/29/2023,1,23
